Product_ID,Material_Type,Product_Weight_g,Fragility,Recyclable,Transport_Mode,LCA_Emission_kgCO2,Packaging_Option
P2460,Metal,424,Low,No,Sea,0.763,Bio Bubble Wrap
P2461,Paper,229,Medium,Yes,Land,0.206,Paper Wrap
P2462,Glass,963,High,Yes,Land,1.444,Bio Bubble Wrap
P2463,Bioplastic,1099,Low,Yes,Air,0.769,Paper Wrap
P2464,Bioplastic,631,Medium,Yes,Sea,0.442,Paper Wrap
P2465,Paper,436,Medium,Yes,Sea,0.392,Paper Wrap
P2466,Paper,1409,Low,Yes,Land,1.268,Paper Wrap
P2467,Bioplastic,1022,Medium,No,Sea,0.715,Paper Wrap
P2468,Bioplastic,800,Low,No,Land,0.56,Paper Wrap
P2469,Ceramic,1595,Low,No,Sea,1.914,Bio Bubble Wrap
P2470,Glass,219,Medium,Yes,Land,0.329,Bio Bubble Wrap
P2471,Bioplastic,443,Low,Yes,Sea,0.31,Paper Wrap
P2472,Ceramic,1036,Low,Yes,Sea,1.243,Bio Bubble Wrap
P2473,Metal,1802,Low,Yes,Sea,3.244,Cornstarch Wrap
P2474,Plastic,1914,Low,Yes,Land,4.019,Recycled Cardboard
P2475,Paper,503,Low,Yes,Sea,0.453,Paper Wrap
P2476,Paper,135,High,Yes,Land,0.121,Paper Wrap
P2477,Glass,1537,Low,Yes,Land,2.305,Bio Bubble Wrap
P2478,Metal,1281,Medium,Yes,Sea,2.306,Recycled Cardboard
P2479,Paper,1042,High,Yes,Land,0.938,Paper Wrap
P2480,Paper,1293,Medium,Yes,Land,1.164,Paper Wrap
P2481,Plastic,1658,Medium,Yes,Sea,3.482,Recycled Cardboard
P2482,Paper,1259,High,Yes,Land,1.133,Paper Wrap
P2483,Plastic,1141,Medium,No,Sea,2.396,Recycled Cardboard
P2484,Plastic,511,Medium,Yes,Air,1.073,Recycled Cardboard
P2485,Plastic,184,Low,Yes,Land,0.386,Recycled Cardboard
P2486,Plastic,1515,High,Yes,Land,3.182,Recycled Cardboard
P2487,Paper,332,Low,Yes,Land,0.299,Paper Wrap
P2488,Paper,827,Medium,Yes,Air,0.744,Paper Wrap
P2489,Glass,1232,Low,Yes,Air,1.848,Bio Bubble Wrap
P2490,Plastic,1741,Medium,Yes,Air,3.656,Recycled Cardboard
P2491,Ceramic,1188,Medium,Yes,Air,1.426,Bio Bubble Wrap
P2492,Paper,991,Medium,No,Air,0.892,Paper Wrap
P2493,Bioplastic,750,High,Yes,Air,0.525,Paper Wrap
P2494,Ceramic,1314,High,Yes,Land,1.577,Bio Bubble Wrap
P2495,Metal,1973,Low,Yes,Land,3.551,Mushroom Foam
P2496,Ceramic,625,Low,Yes,Land,0.75,Bio Bubble Wrap
P2497,Ceramic,592,Medium,Yes,Sea,0.71,Bio Bubble Wrap
P2498,Bioplastic,248,Medium,Yes,Air,0.174,Paper Wrap
P2499,Metal,1761,Low,No,Air,3.17,Recycled Cardboard
P2500,Ceramic,1359,Medium,Yes,Sea,1.631,Bio Bubble Wrap
P2501,Ceramic,1698,High,Yes,Sea,2.038,Bio Bubble Wrap
P2502,Glass,745,Low,No,Sea,1.117,Bio Bubble Wrap
P2503,Ceramic,634,Low,Yes,Land,0.761,Bio Bubble Wrap
P2504,Glass,1680,High,Yes,Sea,2.52,Bio Bubble Wrap
P2505,Ceramic,922,High,Yes,Sea,1.106,Bio Bubble Wrap
P2506,Paper,1970,Medium,Yes,Land,1.773,Paper Wrap
P2507,Plastic,1386,Low,Yes,Air,2.911,Recycled Cardboard
P2508,Ceramic,1119,Medium,Yes,Sea,1.343,Bio Bubble Wrap
P2509,Paper,1833,Low,Yes,Sea,1.65,Paper Wrap
P2510,Glass,1167,Low,Yes,Land,1.75,Bio Bubble Wrap
P2511,Plastic,782,Medium,Yes,Air,1.642,Recycled Cardboard
P2512,Ceramic,736,Low,No,Land,0.883,Bio Bubble Wrap
P2513,Plastic,1447,Medium,No,Land,3.039,Recycled Cardboard
P2514,Glass,1484,High,Yes,Sea,2.226,Bio Bubble Wrap
P2515,Metal,132,Medium,Yes,Land,0.238,Cornstarch Wrap
P2516,Ceramic,720,High,Yes,Air,0.864,Bio Bubble Wrap
P2517,Paper,159,Medium,Yes,Sea,0.143,Paper Wrap
P2518,Paper,766,Low,Yes,Land,0.689,Paper Wrap
P2519,Ceramic,1243,Low,Yes,Land,1.492,Bio Bubble Wrap
P2520,Plastic,461,Medium,No,Air,0.968,Recycled Cardboard
P2521,Metal,645,High,Yes,Land,1.161,Minimalist Pouch
P2522,Glass,1860,High,Yes,Sea,2.79,Bio Bubble Wrap
P2523,Paper,1426,Low,Yes,Sea,1.283,Paper Wrap
P2524,Metal,588,Medium,No,Land,1.058,Minimalist Pouch
P2525,Metal,1606,High,Yes,Land,2.891,Bio Bubble Wrap
P2526,Bioplastic,1579,Medium,Yes,Sea,1.105,Paper Wrap
P2527,Glass,502,Medium,Yes,Land,0.753,Bio Bubble Wrap
P2528,Ceramic,1051,High,No,Sea,1.261,Bio Bubble Wrap
P2529,Plastic,1935,Low,Yes,Air,4.064,Recycled Cardboard
P2530,Metal,967,Medium,Yes,Sea,1.741,Bio Bubble Wrap
P2531,Paper,1419,Low,Yes,Air,1.277,Paper Wrap
P2532,Bioplastic,1311,Medium,Yes,Air,0.918,Paper Wrap
P2533,Ceramic,584,Medium,Yes,Sea,0.701,Bio Bubble Wrap
P2534,Paper,392,Low,Yes,Land,0.353,Paper Wrap
P2535,Bioplastic,1322,Medium,No,Sea,0.925,Paper Wrap
P2536,Metal,343,Low,No,Air,0.617,Bio Bubble Wrap
P2537,Plastic,1034,Medium,Yes,Air,2.171,Recycled Cardboard
P2538,Glass,1124,Low,Yes,Land,1.686,Bio Bubble Wrap
P2539,Plastic,1046,Medium,Yes,Sea,2.197,Recycled Cardboard
P2540,Bioplastic,380,Medium,No,Air,0.266,Paper Wrap
P2541,Bioplastic,1562,Low,Yes,Sea,1.093,Paper Wrap
P2542,Ceramic,1555,Medium,Yes,Air,1.866,Bio Bubble Wrap
P2543,Glass,873,Medium,No,Land,1.31,Bio Bubble Wrap
P2544,Paper,1587,High,Yes,Air,1.428,Paper Wrap
P2545,Bioplastic,1103,Medium,No,Air,0.772,Paper Wrap
P2546,Plastic,393,Low,No,Air,0.825,Recycled Cardboard
P2547,Glass,1204,Medium,Yes,Land,1.806,Bio Bubble Wrap
P2548,Bioplastic,105,High,No,Sea,0.073,Paper Wrap
P2549,Ceramic,350,High,Yes,Air,0.42,Bio Bubble Wrap
P2550,Ceramic,1388,High,Yes,Air,1.666,Bio Bubble Wrap
P2551,Bioplastic,492,Medium,Yes,Air,0.344,Paper Wrap
P2552,Metal,1728,Low,Yes,Land,3.11,Mushroom Foam
P2553,Bioplastic,568,Low,Yes,Air,0.398,Paper Wrap
P2554,Bioplastic,1121,High,Yes,Sea,0.785,Paper Wrap
P2555,Metal,632,Medium,Yes,Air,1.138,Recycled Cardboard
P2556,Metal,1066,Low,No,Sea,1.919,Mushroom Foam
P2557,Plastic,275,Low,Yes,Sea,0.578,Recycled Cardboard
P2558,Metal,1511,Medium,Yes,Air,2.72,Mushroom Foam
P2559,Glass,1075,Low,Yes,Sea,1.613,Bio Bubble Wrap
P2560,Glass,1439,Low,No,Air,2.159,Bio Bubble Wrap
P2561,Glass,156,High,No,Sea,0.234,Bio Bubble Wrap
P2562,Paper,1309,Low,Yes,Air,1.178,Paper Wrap
P2563,Ceramic,503,Low,Yes,Air,0.604,Bio Bubble Wrap
P2564,Glass,1459,Medium,Yes,Land,2.188,Bio Bubble Wrap
P2565,Bioplastic,1992,Low,Yes,Air,1.394,Paper Wrap
P2566,Bioplastic,680,High,Yes,Land,0.476,Paper Wrap
P2567,Ceramic,1142,Low,Yes,Air,1.37,Bio Bubble Wrap
P2568,Glass,1360,Medium,No,Sea,2.04,Bio Bubble Wrap
P2569,Bioplastic,986,Medium,Yes,Land,0.69,Paper Wrap
P2570,Plastic,713,Medium,Yes,Air,1.497,Recycled Cardboard
P2571,Paper,1891,Low,Yes,Sea,1.702,Paper Wrap
P2572,Glass,433,Medium,No,Air,0.649,Bio Bubble Wrap
P2573,Metal,1014,Low,No,Land,1.825,Paper Wrap
P2574,Bioplastic,1895,High,Yes,Air,1.327,Paper Wrap
P2575,Metal,339,Medium,Yes,Sea,0.61,Minimalist Pouch
P2576,Glass,386,High,Yes,Land,0.579,Bio Bubble Wrap
P2577,Bioplastic,1926,Low,No,Air,1.348,Paper Wrap
P2578,Plastic,554,Medium,Yes,Air,1.163,Recycled Cardboard
P2579,Paper,1831,High,Yes,Air,1.648,Paper Wrap
P2580,Plastic,598,Medium,No,Air,1.256,Recycled Cardboard
P2581,Plastic,1967,Low,Yes,Air,4.131,Recycled Cardboard
P2582,Plastic,587,Low,Yes,Air,1.233,Recycled Cardboard
P2583,Plastic,657,High,Yes,Sea,1.38,Recycled Cardboard
P2584,Plastic,1298,Medium,Yes,Air,2.726,Recycled Cardboard
P2585,Paper,1135,Medium,Yes,Land,1.022,Paper Wrap
P2586,Metal,780,Low,Yes,Land,1.404,Bio Bubble Wrap
P2587,Plastic,714,Low,Yes,Air,1.499,Recycled Cardboard
P2588,Metal,920,Low,Yes,Air,1.656,Paper Wrap
P2589,Glass,1600,Low,Yes,Air,2.4,Bio Bubble Wrap
P2590,Bioplastic,1440,Medium,Yes,Air,1.008,Paper Wrap
P2591,Glass,1889,High,Yes,Land,2.833,Bio Bubble Wrap
P2592,Metal,631,Low,Yes,Air,1.136,Bio Bubble Wrap
P2593,Bioplastic,1588,Low,No,Sea,1.112,Paper Wrap
P2594,Metal,1085,High,Yes,Sea,1.953,Mushroom Foam
P2595,Ceramic,870,Low,Yes,Sea,1.044,Bio Bubble Wrap
P2596,Metal,935,Medium,Yes,Sea,1.683,Recycled Cardboard
P2597,Ceramic,447,High,Yes,Air,0.536,Bio Bubble Wrap
P2598,Ceramic,1277,High,Yes,Land,1.532,Bio Bubble Wrap
P2599,Glass,154,Low,Yes,Air,0.231,Bio Bubble Wrap
P2600,Paper,141,Medium,Yes,Air,0.127,Paper Wrap
P2601,Ceramic,1162,High,No,Air,1.394,Bio Bubble Wrap
P2602,Paper,658,Medium,Yes,Land,0.592,Paper Wrap
P2603,Paper,589,Low,Yes,Land,0.53,Paper Wrap
P2604,Glass,1601,Low,Yes,Land,2.401,Bio Bubble Wrap
P2605,Plastic,187,High,Yes,Sea,0.393,Recycled Cardboard
P2606,Ceramic,1992,Low,No,Air,2.39,Bio Bubble Wrap
P2607,Bioplastic,1966,Low,Yes,Air,1.376,Paper Wrap
P2608,Plastic,1645,High,Yes,Land,3.454,Recycled Cardboard
P2609,Metal,1631,High,Yes,Air,2.936,Recycled Cardboard
P2610,Ceramic,1636,Low,Yes,Sea,1.963,Bio Bubble Wrap
P2611,Metal,896,Medium,Yes,Land,1.613,Minimalist Pouch
P2612,Plastic,1509,Medium,Yes,Air,3.169,Recycled Cardboard
P2613,Glass,482,Low,Yes,Land,0.723,Bio Bubble Wrap
P2614,Ceramic,1677,Low,Yes,Sea,2.012,Bio Bubble Wrap
P2615,Glass,1269,Medium,Yes,Air,1.903,Bio Bubble Wrap
P2616,Bioplastic,566,Medium,Yes,Air,0.396,Paper Wrap
P2617,Glass,1991,Medium,Yes,Air,2.986,Bio Bubble Wrap
P2618,Bioplastic,590,Low,No,Air,0.413,Paper Wrap
P2619,Ceramic,1243,High,Yes,Air,1.492,Bio Bubble Wrap
P2620,Plastic,535,Low,Yes,Land,1.123,Recycled Cardboard
P2621,Bioplastic,1602,Medium,Yes,Land,1.121,Paper Wrap
P2622,Bioplastic,1219,High,No,Air,0.853,Paper Wrap
P2623,Paper,865,Medium,Yes,Land,0.778,Paper Wrap
P2624,Plastic,1210,High,Yes,Sea,2.541,Recycled Cardboard
P2625,Glass,318,High,Yes,Sea,0.477,Bio Bubble Wrap
P2626,Metal,290,Low,Yes,Land,0.522,Cornstarch Wrap
P2627,Ceramic,1516,Medium,Yes,Air,1.819,Bio Bubble Wrap
P2628,Metal,173,Low,No,Air,0.311,Minimalist Pouch
P2629,Plastic,1659,High,Yes,Air,3.484,Recycled Cardboard
P2630,Paper,374,Low,No,Land,0.337,Paper Wrap
P2631,Paper,162,Medium,Yes,Land,0.146,Paper Wrap
P2632,Paper,1106,Medium,Yes,Air,0.995,Paper Wrap
P2633,Metal,839,Low,Yes,Sea,1.51,Recycled Cardboard
P2634,Metal,749,Medium,Yes,Sea,1.348,Minimalist Pouch
P2635,Paper,1293,Medium,Yes,Air,1.164,Paper Wrap
P2636,Metal,1405,Low,Yes,Air,2.529,Recycled Cardboard
P2637,Paper,1914,High,Yes,Air,1.723,Paper Wrap
P2638,Metal,537,Low,Yes,Land,0.967,Paper Wrap
P2639,Glass,1312,High,Yes,Air,1.968,Bio Bubble Wrap
P2640,Bioplastic,1154,Low,Yes,Land,0.808,Paper Wrap
P2641,Ceramic,957,Low,No,Sea,1.148,Bio Bubble Wrap
P2642,Paper,211,Medium,No,Sea,0.19,Paper Wrap
P2643,Bioplastic,842,Low,Yes,Land,0.589,Paper Wrap
P2644,Bioplastic,1470,Low,No,Land,1.029,Paper Wrap
P2645,Plastic,1938,High,Yes,Air,4.07,Recycled Cardboard
P2646,Paper,1886,Medium,Yes,Sea,1.697,Paper Wrap
P2647,Paper,1218,High,Yes,Sea,1.096,Paper Wrap
P2648,Bioplastic,1061,Medium,No,Sea,0.743,Paper Wrap
P2649,Glass,257,Low,Yes,Air,0.386,Bio Bubble Wrap
P2650,Paper,1734,Medium,No,Sea,1.561,Paper Wrap
P2651,Ceramic,559,Medium,Yes,Air,0.671,Bio Bubble Wrap
P2652,Ceramic,850,High,Yes,Air,1.02,Bio Bubble Wrap
P2653,Plastic,374,Medium,Yes,Air,0.785,Recycled Cardboard
P2654,Glass,438,Low,Yes,Sea,0.657,Bio Bubble Wrap
P2655,Paper,1487,Low,Yes,Sea,1.338,Paper Wrap
P2656,Plastic,1656,Low,Yes,Air,3.478,Recycled Cardboard
P2657,Ceramic,147,Low,Yes,Sea,0.176,Bio Bubble Wrap
P2658,Ceramic,1297,High,Yes,Sea,1.556,Bio Bubble Wrap
P2659,Metal,920,Medium,No,Land,1.656,Minimalist Pouch
P2660,Bioplastic,873,Low,Yes,Air,0.611,Paper Wrap
P2661,Paper,1091,High,No,Land,0.982,Paper Wrap
P2662,Paper,160,Low,Yes,Land,0.144,Paper Wrap
P2663,Plastic,1144,Medium,Yes,Sea,2.402,Recycled Cardboard
P2664,Ceramic,1868,Medium,No,Land,2.242,Bio Bubble Wrap
P2665,Metal,258,High,Yes,Air,0.464,Recycled Cardboard
P2666,Plastic,1210,Medium,Yes,Land,2.541,Recycled Cardboard
P2667,Glass,265,Medium,Yes,Land,0.398,Bio Bubble Wrap
P2668,Plastic,1574,Medium,No,Sea,3.305,Recycled Cardboard
P2669,Bioplastic,1122,Medium,Yes,Air,0.785,Paper Wrap
P2670,Ceramic,129,Low,Yes,Air,0.155,Bio Bubble Wrap
P2671,Metal,192,Low,Yes,Sea,0.346,Bio Bubble Wrap
P2672,Ceramic,1101,Low,Yes,Land,1.321,Bio Bubble Wrap
P2673,Ceramic,1053,Low,Yes,Sea,1.264,Bio Bubble Wrap
P2674,Bioplastic,418,Low,Yes,Sea,0.293,Paper Wrap
P2675,Metal,513,Medium,No,Land,0.923,Mushroom Foam
P2676,Paper,1914,Low,Yes,Air,1.723,Paper Wrap
P2677,Bioplastic,601,Medium,Yes,Sea,0.421,Paper Wrap
P2678,Glass,167,Low,Yes,Air,0.251,Bio Bubble Wrap
P2679,Glass,1047,Low,Yes,Sea,1.571,Bio Bubble Wrap
P2680,Paper,1632,Low,Yes,Land,1.469,Paper Wrap
P2681,Paper,1684,Medium,Yes,Air,1.516,Paper Wrap
P2682,Glass,1804,Low,Yes,Air,2.706,Bio Bubble Wrap
P2683,Bioplastic,1593,Low,Yes,Air,1.115,Paper Wrap
P2684,Plastic,874,Medium,No,Air,1.835,Recycled Cardboard
P2685,Paper,623,High,Yes,Air,0.561,Paper Wrap
P2686,Bioplastic,1633,Low,Yes,Sea,1.143,Paper Wrap
P2687,Bioplastic,296,Medium,Yes,Sea,0.207,Paper Wrap
P2688,Metal,1885,Medium,Yes,Air,3.393,Bio Bubble Wrap
P2689,Ceramic,510,Medium,No,Sea,0.612,Bio Bubble Wrap
P2690,Plastic,599,High,Yes,Sea,1.258,Recycled Cardboard
P2691,Paper,870,Low,Yes,Air,0.783,Paper Wrap
P2692,Ceramic,490,Low,No,Sea,0.588,Bio Bubble Wrap
P2693,Glass,1363,Low,Yes,Sea,2.045,Bio Bubble Wrap
P2694,Bioplastic,1936,Low,Yes,Air,1.355,Paper Wrap
P2695,Plastic,560,Medium,Yes,Sea,1.176,Recycled Cardboard
P2696,Plastic,1696,Medium,Yes,Sea,3.562,Recycled Cardboard
P2697,Glass,140,Low,No,Air,0.21,Bio Bubble Wrap
P2698,Paper,347,High,Yes,Air,0.312,Paper Wrap
P2699,Plastic,205,High,Yes,Air,0.43,Recycled Cardboard
P2700,Metal,1014,Medium,Yes,Land,1.825,Minimalist Pouch
P2701,Metal,185,Low,Yes,Land,0.333,Bio Bubble Wrap
P2702,Glass,367,Medium,Yes,Land,0.55,Bio Bubble Wrap
P2703,Ceramic,1228,Medium,Yes,Sea,1.474,Bio Bubble Wrap
P2704,Ceramic,1293,Low,Yes,Sea,1.552,Bio Bubble Wrap
P2705,Plastic,755,Medium,Yes,Land,1.585,Recycled Cardboard
P2706,Metal,800,Low,Yes,Land,1.44,Cornstarch Wrap
P2707,Bioplastic,587,High,Yes,Land,0.411,Paper Wrap
P2708,Metal,227,Medium,Yes,Air,0.409,Minimalist Pouch
P2709,Bioplastic,1254,Medium,Yes,Air,0.878,Paper Wrap
P2710,Plastic,761,Low,Yes,Air,1.598,Recycled Cardboard
P2711,Plastic,1441,Medium,No,Sea,3.026,Recycled Cardboard
P2712,Ceramic,942,Low,Yes,Land,1.13,Bio Bubble Wrap
P2713,Plastic,1368,Medium,Yes,Land,2.873,Recycled Cardboard
P2714,Glass,1041,Low,Yes,Sea,1.562,Bio Bubble Wrap
P2715,Glass,1144,Low,Yes,Air,1.716,Bio Bubble Wrap
P2716,Metal,1286,Low,Yes,Sea,2.315,Bio Bubble Wrap
P2717,Glass,1193,High,Yes,Air,1.79,Bio Bubble Wrap
P2718,Bioplastic,1047,Medium,No,Air,0.733,Paper Wrap
P2719,Plastic,1774,High,No,Air,3.725,Recycled Cardboard
P2720,Plastic,159,High,No,Land,0.334,Recycled Cardboard
P2721,Bioplastic,974,Medium,Yes,Air,0.682,Paper Wrap
P2722,Ceramic,442,Low,Yes,Land,0.53,Bio Bubble Wrap
P2723,Paper,1774,High,Yes,Land,1.597,Paper Wrap
P2724,Metal,1091,Low,Yes,Sea,1.964,Bio Bubble Wrap
P2725,Plastic,1763,Medium,Yes,Sea,3.702,Recycled Cardboard
P2726,Ceramic,1287,Medium,No,Land,1.544,Bio Bubble Wrap
P2727,Glass,1571,Low,Yes,Air,2.357,Bio Bubble Wrap
P2728,Ceramic,1280,Medium,Yes,Sea,1.536,Bio Bubble Wrap
P2729,Paper,1584,Medium,No,Air,1.426,Paper Wrap
P2730,Bioplastic,1607,Low,Yes,Sea,1.125,Paper Wrap
P2731,Metal,1176,High,No,Sea,2.117,Minimalist Pouch
P2732,Plastic,1004,Medium,No,Air,2.108,Recycled Cardboard
P2733,Metal,533,Low,Yes,Land,0.959,Cornstarch Wrap
P2734,Paper,163,High,Yes,Sea,0.147,Paper Wrap
P2735,Glass,1954,Medium,Yes,Air,2.931,Bio Bubble Wrap
P2736,Glass,148,Low,Yes,Land,0.222,Bio Bubble Wrap
P2737,Bioplastic,1132,Low,Yes,Sea,0.792,Paper Wrap
P2738,Bioplastic,1907,Medium,Yes,Air,1.335,Paper Wrap
P2739,Plastic,837,High,No,Air,1.758,Recycled Cardboard
P2740,Ceramic,527,Medium,Yes,Land,0.632,Bio Bubble Wrap
P2741,Glass,1439,Low,No,Sea,2.159,Bio Bubble Wrap
P2742,Ceramic,570,Low,No,Air,0.684,Bio Bubble Wrap
P2743,Ceramic,1756,Medium,Yes,Air,2.107,Bio Bubble Wrap
P2744,Metal,1432,Low,Yes,Air,2.578,Minimalist Pouch
P2745,Bioplastic,1026,Medium,Yes,Sea,0.718,Paper Wrap
P2746,Glass,929,Medium,Yes,Land,1.393,Bio Bubble Wrap
P2747,Bioplastic,1576,Low,Yes,Air,1.103,Paper Wrap
P2748,Paper,430,Low,No,Land,0.387,Paper Wrap
P2749,Metal,324,Low,Yes,Land,0.583,Bio Bubble Wrap
P2750,Glass,704,Medium,Yes,Land,1.056,Bio Bubble Wrap
P2751,Paper,1974,Medium,Yes,Land,1.777,Paper Wrap
P2752,Ceramic,844,High,No,Land,1.013,Bio Bubble Wrap
P2753,Metal,914,Low,No,Land,1.645,Minimalist Pouch
P2754,Glass,1369,Low,Yes,Sea,2.054,Bio Bubble Wrap
P2755,Ceramic,856,Low,No,Sea,1.027,Bio Bubble Wrap
P2756,Glass,125,Medium,No,Air,0.188,Bio Bubble Wrap
P2757,Glass,389,Low,Yes,Air,0.584,Bio Bubble Wrap
P2758,Plastic,1702,Low,Yes,Sea,3.574,Recycled Cardboard
P2759,Glass,1140,Medium,Yes,Air,1.71,Bio Bubble Wrap
P2760,Glass,1536,Low,No,Sea,2.304,Bio Bubble Wrap
P2761,Bioplastic,514,High,Yes,Sea,0.36,Paper Wrap
P2762,Metal,150,High,Yes,Sea,0.27,Paper Wrap
P2763,Ceramic,1242,Low,Yes,Air,1.49,Bio Bubble Wrap
P2764,Plastic,1705,Medium,Yes,Sea,3.58,Recycled Cardboard
P2765,Plastic,435,Low,Yes,Land,0.913,Recycled Cardboard
P2766,Metal,1791,Medium,Yes,Air,3.224,Mushroom Foam
P2767,Bioplastic,1489,Low,No,Sea,1.042,Paper Wrap
P2768,Paper,320,Low,No,Sea,0.288,Paper Wrap
P2769,Glass,964,Low,Yes,Air,1.446,Bio Bubble Wrap
P2770,Plastic,944,Low,Yes,Air,1.982,Recycled Cardboard
P2771,Glass,281,High,Yes,Sea,0.421,Bio Bubble Wrap
P2772,Plastic,1779,Low,Yes,Sea,3.736,Recycled Cardboard
P2773,Bioplastic,769,Medium,Yes,Land,0.538,Paper Wrap
P2774,Paper,806,Medium,Yes,Land,0.725,Paper Wrap
P2775,Glass,1623,Medium,Yes,Air,2.434,Bio Bubble Wrap
P2776,Bioplastic,638,High,Yes,Sea,0.447,Paper Wrap
P2777,Ceramic,460,Low,No,Land,0.552,Bio Bubble Wrap
P2778,Bioplastic,310,Medium,No,Land,0.217,Paper Wrap
P2779,Metal,1913,High,Yes,Air,3.443,Cornstarch Wrap
P2780,Metal,547,Medium,No,Sea,0.985,Mushroom Foam
P2781,Metal,975,Low,Yes,Land,1.755,Cornstarch Wrap
P2782,Bioplastic,527,Medium,Yes,Sea,0.369,Paper Wrap
P2783,Bioplastic,1894,Low,Yes,Air,1.326,Paper Wrap
P2784,Ceramic,982,High,Yes,Air,1.178,Bio Bubble Wrap
P2785,Paper,495,Low,No,Sea,0.446,Paper Wrap
P2786,Metal,780,Medium,Yes,Air,1.404,Minimalist Pouch
P2787,Plastic,991,Medium,Yes,Land,2.081,Recycled Cardboard
P2788,Metal,907,High,Yes,Land,1.633,Mushroom Foam
P2789,Plastic,1973,High,Yes,Land,4.143,Recycled Cardboard
P2790,Paper,1272,Medium,Yes,Sea,1.145,Paper Wrap
P2791,Metal,1242,Medium,Yes,Sea,2.236,Minimalist Pouch
P2792,Metal,1215,High,Yes,Air,2.187,Mushroom Foam
P2793,Bioplastic,1666,High,Yes,Land,1.166,Paper Wrap
P2794,Metal,1791,Low,Yes,Air,3.224,Bio Bubble Wrap
P2795,Plastic,519,Medium,Yes,Land,1.09,Recycled Cardboard
P2796,Plastic,763,Low,Yes,Sea,1.602,Recycled Cardboard
P2797,Ceramic,224,Low,No,Sea,0.269,Bio Bubble Wrap
P2798,Plastic,709,High,Yes,Air,1.489,Recycled Cardboard
P2799,Glass,1940,High,No,Land,2.91,Bio Bubble Wrap
P2800,Glass,1614,Low,Yes,Land,2.421,Bio Bubble Wrap
P2801,Plastic,1306,Low,Yes,Air,2.743,Recycled Cardboard
P2802,Glass,1423,Low,Yes,Air,2.135,Bio Bubble Wrap
P2803,Paper,197,Medium,Yes,Sea,0.177,Paper Wrap
P2804,Paper,1758,Low,Yes,Sea,1.582,Paper Wrap
P2805,Metal,1944,Medium,Yes,Air,3.499,Recycled Cardboard
P2806,Plastic,1302,High,No,Sea,2.734,Recycled Cardboard
P2807,Metal,1718,Low,Yes,Land,3.092,Minimalist Pouch
P2808,Plastic,1124,Medium,Yes,Sea,2.36,Recycled Cardboard
P2809,Bioplastic,1333,Low,Yes,Sea,0.933,Paper Wrap
P2810,Plastic,615,Medium,Yes,Sea,1.292,Recycled Cardboard
P2811,Bioplastic,1252,Medium,No,Air,0.876,Paper Wrap
P2812,Glass,476,Medium,Yes,Land,0.714,Bio Bubble Wrap
P2813,Ceramic,628,Medium,Yes,Sea,0.754,Bio Bubble Wrap
P2814,Paper,569,Low,Yes,Air,0.512,Paper Wrap
P2815,Plastic,1506,High,No,Land,3.163,Recycled Cardboard
P2816,Paper,219,Medium,Yes,Air,0.197,Paper Wrap
P2817,Ceramic,1142,High,Yes,Air,1.37,Bio Bubble Wrap
P2818,Ceramic,1858,Low,Yes,Land,2.23,Bio Bubble Wrap
P2819,Paper,1913,Low,Yes,Land,1.722,Paper Wrap
P2820,Metal,1389,Low,Yes,Land,2.5,Paper Wrap
P2821,Bioplastic,1090,Low,Yes,Air,0.763,Paper Wrap
P2822,Ceramic,1986,Medium,Yes,Sea,2.383,Bio Bubble Wrap
P2823,Plastic,783,High,Yes,Sea,1.644,Recycled Cardboard
P2824,Paper,584,Low,Yes,Sea,0.526,Paper Wrap
P2825,Plastic,887,High,Yes,Sea,1.863,Recycled Cardboard
P2826,Metal,702,Medium,Yes,Air,1.264,Bio Bubble Wrap
P2827,Bioplastic,581,Low,Yes,Land,0.407,Paper Wrap
P2828,Paper,1769,Medium,Yes,Sea,1.592,Paper Wrap
P2829,Paper,1751,High,Yes,Land,1.576,Paper Wrap
P2830,Paper,1427,Medium,Yes,Sea,1.284,Paper Wrap
P2831,Glass,1578,High,No,Air,2.367,Bio Bubble Wrap
P2832,Glass,1934,Medium,No,Land,2.901,Bio Bubble Wrap
P2833,Glass,1532,Medium,Yes,Air,2.298,Bio Bubble Wrap
P2834,Metal,1308,High,Yes,Land,2.354,Minimalist Pouch
P2835,Ceramic,1795,Low,Yes,Sea,2.154,Bio Bubble Wrap
P2836,Bioplastic,1824,Medium,Yes,Sea,1.277,Paper Wrap
P2837,Bioplastic,636,Low,Yes,Land,0.445,Paper Wrap
P2838,Metal,141,Low,Yes,Air,0.254,Bio Bubble Wrap
P2839,Bioplastic,345,Medium,Yes,Sea,0.241,Paper Wrap
P2840,Glass,1644,High,Yes,Sea,2.466,Bio Bubble Wrap
P2841,Metal,752,High,Yes,Sea,1.354,Cornstarch Wrap
P2842,Bioplastic,1814,Medium,Yes,Land,1.27,Paper Wrap
P2843,Bioplastic,364,Low,Yes,Sea,0.255,Paper Wrap
P2844,Paper,1727,Medium,Yes,Air,1.554,Paper Wrap
P2845,Glass,1747,Medium,Yes,Land,2.62,Bio Bubble Wrap
P2846,Paper,618,Low,No,Land,0.556,Paper Wrap
P2847,Ceramic,1366,High,Yes,Air,1.639,Bio Bubble Wrap
P2848,Glass,547,Medium,Yes,Air,0.821,Bio Bubble Wrap
P2849,Bioplastic,1744,Low,Yes,Sea,1.221,Paper Wrap
P2850,Glass,1423,Medium,No,Air,2.135,Bio Bubble Wrap
